
un05: 
                                                            Req'd  Req'd   Elap
Job ID          Username Queue    Jobname    SessID NDS TSK Memory Time  S Time
1007681.un05    meesalas medium   IC_VSw2_B5  30754   2  40    --  96:00 R 70:10 hpc517/0*20+hpc521/0*20
1007686.un05    kavatar  small    smallIF1      --    2  40    --  120:0 H   --   -- 
1007687.un05    kavatar  hyperthr Hyp9          --    2  80    --  120:0 H   --   -- 
1007717.un05    abirlal  large    0           65081  10 200    --  96:00 R 91:06 hpc051/0*20+hpc072/0*20+hpc078/0*20+hpc121/0*20+hpc157/0*20+hpc174/0*20+hpc213/0*20+hpc240/0*20+hpc368/0*20+hpc387/0*20
1007733.un05    anandha2 medium   r1_10k      20800   6 120    --  96:00 R 92:32 hpc669/0*20+hpc655/0*20+hpc656/0*20+hpc657/0*20+hpc658/0*20+hpc662/0*20
1007740.un05    akmishr  hyperthr Droplet.da  59212   2  40    --  120:0 R 92:24 hpc851/0*20+hpc853/1*20
1007742.un05    arnesh   medium   r1_5k       46404   6 120    --  96:00 R 92:14 hpc668/0*20+hpc663/0*20+hpc667/0*20+hpc665/0*20+hpc666/0*20+hpc660/0*20
1007882.un05    kavanmp2 large    r5_20k       6407  16 320    --  96:00 R 81:25 hpc011/0*20+hpc052/0*20+hpc086/0*20+hpc088/0*20+hpc099/0*20+hpc102/0*20+hpc105/0*20+hpc142/0*20+hpc149/0*20+hpc154/0*20+hpc205/0*20+hpc211/0*20+hpc242/0*20+hpc302/0*20+hpc362/0*20+hpc424/0*20
1007770.un05    anshudas medium   r16_70k     34990   6 120    --  96:00 R 91:49 hpc681/0*20+hpc684/0*20+hpc686/0*20+hpc687/0*20+hpc675/0*20+hpc676/0*20
1007773.un05    vrahul   large    R25_VII_bl  60825  10 200    --  96:00 R 86:20 hpc016/0*20+hpc057/0*20+hpc151/0*20+hpc159/0*20+hpc192/0*20+hpc196/0*20+hpc209/0*20+hpc210/0*20+hpc299/0*20+hpc382/0*20
1007776.un05    vthakkur large    final_pos   26581  10 200    --  96:00 R 79:46 hpc260/0*20+hpc295/0*20+hpc296/0*20+hpc309/0*20+hpc445/0*20+hpc446/0*20+hpc447/0*20+hpc448/0*20+hpc477/0*20+hpc188/0*20
1007777.un05    vthakkur large    III_bl_FR   62347  10 200    --  96:00 R 48:05 hpc233/0*20+hpc234/0*20+hpc437/0*20+hpc438/0*20+hpc170/0*20+hpc203/0*20+hpc320/0*20+hpc330/0*20+hpc344/0*20+hpc354/0*20
1007779.un05    smulewa2 medium   Front       19165   3  60    --  96:00 R 91:31 hpc726/0*20+hpc734/0*20+hpc736/0*20
1007780.un05    shaik22  large    r13_64k     40428  16 320    --  96:00 R 73:13 hpc236/0*20+hpc238/0*20+hpc436/0*20+hpc461/0*20+hpc113/0*20+hpc114/0*20+hpc115/0*20+hpc263/0*20+hpc281/0*20+hpc284/0*20+hpc287/0*20+hpc288/0*20+hpc289/0*20+hpc290/0*20+hpc292/0*20+hpc304/0*20
1007783.un05    shaik22  large    r14_64k       --   16 320    --  96:00 H   --   -- 
1007828.un05    raihan   large    ph1         12070   6 120    --  96:00 R 78:29 hpc150/0*20+hpc178/0*20+hpc182/0*20+hpc183/0*20+hpc474/0*20+hpc472/0*20
1007829.un05    raihan   medium   cal1        10668   4  80    --  96:00 R 89:41 hpc574/0*20+hpc580/0*20+hpc581/0*20+hpc567/0*20
1007856.un05    tvinay   small    vinay.dat    8992   2  40    --  120:0 R 70:58 hpc787/0*20+hpc796/0*20
1007864.un05    anurags2 small    vinay.dat   60702   2  40    --  120:0 R 70:58 hpc788/0*20+hpc801/0*20
1007869.un05    krishnar small    ICQ_FxT_B6  25860   2  40    --  120:0 R 42:01 hpc749/0*20+hpc754/0*20
1008589.un05    kavanmp2 large    r12_67k     37633  16 320    --  96:00 R 13:19 hpc152/0*20+hpc416/0*20+hpc265/0*20+hpc031/0*20+hpc032/0*20+hpc143/0*20+hpc144/0*20+hpc145/0*20+hpc146/0*20+hpc147/0*20+hpc148/0*20+hpc187/0*20+hpc194/0*20+hpc235/0*20+hpc278/0*20+hpc317/0*20
1007905.un05    abirlal  medium   0           28958   2  40    --  96:00 R 79:36 hpc690/0*20+hpc691/0*20
1007906.un05    gmaurya2 small    ZrO2_2d_2V  60830   2  40    --  120:0 R 77:08 hpc774/0*20+hpc770/0*20
1007918.un05    gdurgesh medium   r1_4k       54470   6 120    --  96:00 R 73:15 hpc520/0*20+hpc519/0*20+hpc522/0*20+hpc526/0*20+hpc513/0*20+hpc516/0*20
1007603.un05    arnesh   large    r11_30k     25932  16 320    --  96:00 R 24:09 hpc053/0*20+hpc272/0*20+hpc136/0*20+hpc162/0*20+hpc164/0*20+hpc175/0*20+hpc184/0*20+hpc191/0*20+hpc195/0*20+hpc252/0*20+hpc279/0*20+hpc310/0*20+hpc316/0*20+hpc342/0*20+hpc372/0*20+hpc374/0*20
1008045.un05    anshudas large    r7_50k      46030  16 320    --  96:00 R 32:54 hpc313/0*20+hpc043/0*20+hpc044/0*20+hpc065/0*20+hpc089/0*20+hpc090/0*20+hpc091/0*20+hpc092/0*20+hpc094/0*20+hpc096/0*20+hpc098/0*20+hpc177/0*20+hpc179/0*20+hpc180/0*20+hpc186/0*20+hpc215/0*20
1007943.un05    krishnar large    IV_2H_B1    59833   6 120    --  72:00 R 33:49 hpc058/0*20+hpc093/0*20+hpc137/0*20+hpc138/0*20+hpc156/0*20+hpc172/0*20
1007944.un05    razia    large    R29_IV_bl    2261  10 200    --  96:00 R 32:11 hpc285/0*20+hpc038/0*20+hpc039/0*20+hpc040/0*20+hpc041/0*20+hpc081/0*20+hpc083/0*20+hpc323/0*20+hpc324/0*20+hpc331/0*20
1007946.un05    bgovind  medium   I3Q_FxT_B6  25054   2  40    --  96:00 R 58:37 hpc615/0*20+hpc605/0*20
1007953.un05    vrahul   small    8_0.1Ga_0.  35740   2  40    --  120:0 R 72:03 hpc817/0*20+hpc815/0*20
1007966.un05    bgovind  small    I3Q_FxT_B7  15126   2  40    --  120:0 R 33:02 hpc838/0*20+hpc827/0*20
1007974.un05    prabodhr small    PKP_TSAB2   18360   1  20    --  120:0 R 63:52 hpc795/0*20
1007979.un05    prabodhr large    PKP_TSAB7    6372   6 120    --  96:00 R 65:42 hpc119/0*20+hpc118/0*20+hpc246/0*20+hpc247/0*20+hpc256/0*20+hpc277/0*20
1008002.un05    meesalas medium   IH_FxT_B1   52018   2  40    --  96:00 R 34:18 hpc524/0*20+hpc528/0*20
1008017.un05    gdurgesh medium   r1_10k      38303   6 120    --  96:00 R 69:20 hpc618/0*20+hpc621/0*20+hpc619/0*20+hpc620/0*20+hpc622/0*20+hpc631/0*20
1008531.un05    gdurgesh large    r9_69k      18441  16 320    --  96:00 R 11:50 hpc392/0*20+hpc397/0*20+hpc123/0*20+hpc125/0*20+hpc124/0*20+hpc126/0*20+hpc127/0*20+hpc128/0*20+hpc129/0*20+hpc130/0*20+hpc133/0*20+hpc134/0*20+hpc160/0*20+hpc225/0*20+hpc262/0*20+hpc338/0*20
1008031.un05    shobhitg medium   chk1_30d_m   2467   2  40    --  96:00 R 67:37 hpc491/0*20+hpc492/0*20
1008033.un05    subhajit small    1cylrig       686   1  20    --  120:0 R 67:30 hpc830/0*20
1008346.un05    anshudas large    r9_120k     16886  16 320    --  96:00 R 27:55 hpc332/0*20+hpc009/0*20+hpc010/0*20+hpc030/0*20+hpc034/0*20+hpc077/0*20+hpc079/0*20+hpc122/0*20+hpc217/0*20+hpc257/0*20+hpc258/0*20+hpc276/0*20+hpc293/0*20+hpc321/0*20+hpc349/0*20+hpc379/0*20
1008062.un05    rupeshks medium   test18        --    4  80    --  96:00 H   --   -- 
1008089.un05    farahn   medium   5bcs-LI-86  22458   6 120    --  96:00 R 64:53 hpc495/0*20+hpc496/0*20+hpc497/0*20+hpc498/0*20+hpc501/0*20+hpc502/0*20
1008092.un05    dkgorai  medium   smear_elec  64155   4  80    --  96:00 R 64:50 hpc603/0*20+hpc609/0*20+hpc613/0*20+hpc604/0*20
1008094.un05    dkgorai  medium   smear_Pb_1  17003   4  80    --  96:00 R 64:44 hpc661/0*20+hpc653/0*20+hpc654/0*20+hpc659/0*20
1008109.un05    mkankani medium   dendrite    24900   2  40    --  96:00 R 64:12 hpc595/0*20+hpc584/0*20
1008110.un05    mkankani medium   dendrite    37982   2  40    --  96:00 R 64:11 hpc625/0*20+hpc629/0*20
1008121.un05    mkankani medium   dendrite    54856   2  40    --  96:00 R 63:50 hpc576/0*20+hpc573/0*20
1008153.un05    sayeed   small    14bTss      62512   1  20    --  120:0 R 62:55 hpc744/0*20
1008155.un05    sayeed   medium   14aTSs      13157   2  40    --  96:00 R 62:52 hpc542/0*20+hpc531/0*20
1008180.un05    lawasmuk small    Droplet.da  51653   2  40    --  120:0 R 60:52 hpc766/0*20+hpc768/0*20
1008185.un05    lawasmuk small    Droplet.da  33462   2  40    --  120:0 R 60:42 hpc803/0*20+hpc798/0*20
1008198.un05    lawasmuk hyperthr Droplet.da  23249   2  40    --  120:0 R 57:57 hpc841/0*20+hpc854/0*20
1008200.un05    rrpandey large    ESFFoam     59710   6 120    --  96:00 R 58:26 hpc027/0*20+hpc104/0*20+hpc139/0*20+hpc169/0*20+hpc005/0*20+hpc007/0*20
1008207.un05    subhamr  large    WallShearL    --    6 120    --  96:00 Q   --   -- 
1008208.un05    subhamr  small    10mm          --    2  40    --  120:0 H   --   -- 
1008210.un05    subhamr  large    12mm          --    6 120    --  96:00 Q   --   -- 
1008212.un05    subhamr  hyperthr 20mm          --    2  80    --  120:0 Q   --   -- 
1008214.un05    prasenj  medium   6mmGI         --    4  80    --  96:00 H   --   -- 
1008216.un05    prasenj  small    GCNp5         --    2  40    --  120:0 H   --   -- 
1008223.un05    subhajit small    p_148-150   54024   1  20    --  120:0 R 57:25 hpc769/0*20
1008237.un05    agajehan medium   ba_Ni_1     19604   2  40    --  96:00 R 49:13 hpc646/0*20+hpc648/0*20
1008247.un05    digamber small    Case2C.dat  56386   2  40    --  120:0 R 48:41 hpc809/0*20+hpc805/0*20
1008249.un05    digamber small    Case2C.dat  22073   2  40    --  120:0 R 47:00 hpc746/0*20+hpc753/0*20
1008257.un05    bgovind  medium   I3Q_FxT_B8  27051   2  40    --  96:00 R 48:21 hpc649/0*20+hpc639/0*20
1008259.un05    bgovind  large    IV_2H_B4    25276   6 120    --  72:00 R 23:00 hpc469/0*20+hpc473/0*20+hpc475/0*20+hpc478/0*20+hpc480/0*20+hpc482/0*20
1008264.un05    bgovind  medium   I3Q_cFr_B1    --    2  40    --  96:00 Q   --   -- 
1008265.un05    rshreya  medium   RA0.002       --    2  40    --  96:00 H   --   -- 
1008267.un05    abhigpt  large    R7_XI_bl_F  64232  10 200    --  96:00 R 19:47 hpc407/0*20+hpc073/0*20+hpc075/0*20+hpc076/0*20+hpc207/0*20+hpc237/0*20+hpc249/0*20+hpc346/0*20+hpc476/0*20+hpc153/0*20
1008268.un05    kshiv    medium   0.04         9090   4  80    --  90:00 R 48:08 hpc617/0*20+hpc623/0*20+hpc633/0*20+hpc634/0*20
1008305.un05    kavatar  small    smallIF7    53669   2  40    --  120:0 R 41:07 hpc804/0*20+hpc802/0*20
1008306.un05    kavatar  small    smallIF6      --    2  40    --  120:0 H   --   -- 
1008311.un05    kmashok  large    str-2-ph    51990  16 320    --  96:00 R 25:38 hpc481/0*20+hpc189/0*20+hpc193/0*20+hpc241/0*20+hpc410/0*20+hpc414/0*20+hpc479/0*20+hpc097/0*20+hpc140/0*20+hpc326/0*20+hpc327/0*20+hpc328/0*20+hpc355/0*20+hpc356/0*20+hpc357/0*20+hpc358/0*20
1008313.un05    kmashok  large    str-3-ph    27535  16 320    --  96:00 R 25:27 hpc361/0*20+hpc363/0*20+hpc366/0*20+hpc371/0*20+hpc403/0*20+hpc404/0*20+hpc405/0*20+hpc035/0*20+hpc036/0*20+hpc055/0*20+hpc056/0*20+hpc087/0*20+hpc101/0*20+hpc165/0*20+hpc167/0*20+hpc283/0*20
1008314.un05    kmashok  medium   str-4-ph    23350   6 120    --  96:00 R 46:17 hpc592/0*20+hpc597/0*20+hpc600/0*20+hpc596/0*20+hpc589/0*20+hpc590/0*20
1008316.un05    kmashok  medium   str-4-ph2    8090   6 120    --  96:00 R 45:14 hpc673/0*20+hpc678/0*20+hpc682/0*20+hpc685/0*20+hpc688/0*20+hpc672/0*20
1008317.un05    farahn   large    str-5       56565  16 320    --  96:00 R 24:42 hpc297/0*20+hpc406/0*20+hpc413/0*20+hpc106/0*20+hpc158/0*20+hpc161/0*20+hpc168/0*20+hpc171/0*20+hpc173/0*20+hpc176/0*20+hpc197/0*20+hpc198/0*20+hpc201/0*20+hpc206/0*20+hpc359/0*20+hpc439/0*20
1008320.un05    shashank medium   4x4_top     23920   6 120    --  96:00 R 45:54 hpc559/0*20+hpc560/0*20+hpc561/0*20+hpc548/0*20+hpc550/0*20+hpc551/0*20
1008323.un05    jitum21  medium   4br1_to_hc  33186   6 120    --  96:00 R 45:44 hpc553/0*20+hpc556/0*20+hpc564/0*20+hpc549/0*20+hpc552/0*20+hpc557/0*20
1008325.un05    jitum21  medium   4br3_to_hc  12751   6 120    --  96:00 R 45:41 hpc742/0*20+hpc614/0*20+hpc558/0*20+hpc562/0*20+hpc554/0*20+hpc702/0*20
1008327.un05    budhadit hyperthr case_9ABL_  27404   1  40    --  120:0 R 41:41 hpc843/0*40
1008328.un05    kmashok  small    str-11-ph   45326   2  40    --  120:0 R 45:30 hpc780/0*20+hpc782/0*20
1008334.un05    javedm   large    df14-2&3$4    --   15 300    --  72:00 Q   --   -- 
1008335.un05    javedm   large    df14-5&6&7    --   15 300    --  72:00 Q   --   -- 
1008336.un05    javedm   large    df14-8&9&1    --   15 300    --  72:00 Q   --   -- 
1008337.un05    farahn   large    str-13-ph     --   16 320    --  96:00 Q   --   -- 
1007771.un05    anshudas large    r11_30k       --   16 320    --  96:00 H   --   -- 
1008347.un05    arnesh   medium   r14_100k    13247   6 120    --  96:00 R 44:36 hpc652/0*20+hpc739/0*20+hpc594/0*20+hpc588/0*20+hpc651/0*20+hpc555/0*20
1008350.un05    arnabh22 large    AR0.5       12114   6 120    --  96:00 R 43:38 hpc204/0*20+hpc300/0*20+hpc305/0*20+hpc340/0*20+hpc353/0*20+hpc360/0*20
1008368.un05    bhati    medium   P.dat         --    4  80    --  96:00 Q   --   -- 
1008369.un05    bhati    large    N.dat         --    6 120    --  96:00 Q   --   -- 
1008370.un05    bhati    large    N.dat         --    6 120    --  96:00 Q   --   -- 
1008371.un05    bhati    large    N.dat         --    6 120    --  96:00 Q   --   -- 
1008372.un05    gdurgesh medium   r15_60k     29257   6 120    --  96:00 R 42:52 hpc500/0*20+hpc503/0*20+hpc507/0*20+hpc509/0*20+hpc510/0*20+hpc511/0*20
1008373.un05    shaik22  medium   r3_500      20914   6 120    --  96:00 R 42:48 hpc499/0*20+hpc504/0*20+hpc505/0*20+hpc506/0*20+hpc508/0*20+hpc512/0*20
1008374.un05    shaik22  medium   r3_2k       19192   6 120    --  96:00 R 42:46 hpc546/0*20+hpc532/0*20+hpc534/0*20+hpc536/0*20+hpc578/0*20+hpc616/0*20
1008376.un05    bhati    medium   Y1.5.dat    29589   2  40    --  96:00 R 14:07 hpc568/0*20+hpc579/0*20
1008378.un05    raihan   medium   U2          41519   4  80    --  96:00 R 42:18 hpc713/0*20+hpc715/0*20+hpc716/0*20+hpc719/0*20
1008379.un05    raihan   large    ph2         24041   6 120    --  96:00 R 41:41 hpc251/0*20+hpc334/0*20+hpc017/0*20+hpc132/0*20+hpc141/0*20+hpc229/0*20
1008381.un05    farahn   small    str-18-ph   26426   2  40    --  120:0 R 42:15 hpc789/0*20+hpc800/0*20
1008382.un05    farahn   small    str-18-ph2   5314   2  40    --  120:0 R 42:14 hpc812/0*20+hpc820/0*20
1008389.un05    farahn   large    str-17-ph    2530  10 200    --  96:00 R 33:38 hpc222/0*20+hpc042/0*20+hpc045/0*20+hpc046/0*20+hpc047/0*20+hpc049/0*20+hpc050/0*20+hpc245/0*20+hpc291/0*20+hpc301/0*20
1008393.un05    krishnar small    IC3QVOB7n8   5038   2  40    --  120:0 R 41:41 hpc760/0*20+hpc761/0*20
1008396.un05    krishnar small    ICQ_FxT_B7  57000   2  40    --  120:0 R 26:12 hpc748/0*20+hpc758/0*20
1008423.un05    adigoyal medium   test21        --    4  80    --  96:00 H   --   -- 
1008424.un05    ykedar   large    YSD-P-CAL   29246   6 120    --  96:00 R 34:31 hpc483/0*20+hpc399/0*20+hpc400/0*20+hpc402/0*20+hpc460/0*20+hpc464/0*20
1008425.un05    ykedar   large    YSD-P-CAL   24175   6 120    --  96:00 R 34:29 hpc484/0*20+hpc012/0*20+hpc212/0*20+hpc259/0*20+hpc261/0*20+hpc384/0*20
1008431.un05    ykedar   medium   YSD-P-CAL   57151   6 120    --  96:00 R 29:14 hpc723/0*20+hpc724/0*20+hpc735/0*20+hpc737/0*20+hpc738/0*20+hpc740/0*20
1008432.un05    ykedar   medium   YSD-P-CAL   39198   6 120    --  96:00 R 24:43 hpc493/0*20+hpc705/0*20+hpc706/0*20+hpc720/0*20+hpc722/0*20+hpc488/0*20
1008433.un05    bhavanap small    gtp_N         --    2  40    --  120:0 H   --   -- 
1008434.un05    bhavanap medium   gtp_w         --    2  40    --  96:00 H   --   -- 
1008437.un05    ddebasis large    large.2     34717   6 120    --  96:00 R 34:09 hpc421/0*20+hpc107/0*20+hpc108/0*20+hpc369/0*20+hpc385/0*20+hpc408/0*20
1008438.un05    ddebasis large    blackP.3    52365   8 160    --  96:00 R 23:44 hpc377/0*20+hpc462/0*20+hpc465/0*20+hpc024/0*20+hpc061/0*20+hpc074/0*20+hpc135/0*20+hpc166/0*20
1008439.un05    ddebasis medium   blueP.1     57058   4  80    --  96:00 R 34:04 hpc741/0*20+hpc689/0*20+hpc693/0*20+hpc640/0*20
1008440.un05    ddebasis medium   blueP.2      2459   4  80    --  96:00 R 27:12 hpc641/0*20+hpc518/0*20+hpc523/0*20+hpc490/0*20
1008444.un05    krishnar medium   ICQ_FxT_B8  27443   2  40    --  96:00 R 25:45 hpc598/0*20+hpc585/0*20
960386.un05     yksri    large    70i50r1       --   14 280    --  96:00 H   --   -- 
1008451.un05    prasenj  small    GCNp8       42383   2  40    --  120:0 R 34:05 hpc763/0*20+hpc762/0*20
1008462.un05    subhamr  highmem  15mm        29116   1  20    --  120:0 R 35:52 hm002/0*20
1008466.un05    prasenj  highmem  4mmGI       38900   1  20    --  120:0 R 35:23 hm003/0*20
1008524.un05    nidhig   medium   4hcp3_to_t  32906   6 120    --  96:00 R 20:29 hpc725/0*20+hpc729/0*20+hpc730/0*20+hpc731/0*20+hpc732/0*20+hpc733/0*20
1008529.un05    kmashok  medium   str-16-ph   27649   6 120    --  96:00 R 20:19 hpc624/0*20+hpc626/0*20+hpc627/0*20+hpc628/0*20+hpc630/0*20+hpc632/0*20
1008530.un05    kmashok  large    str-16-ph2    --   16 320    --  96:00 Q   --   -- 
1006482.un05    gdurgesh large    r8_69k        --   16 320    --  96:00 H   --   -- 
1008539.un05    rshreya  medium   RA2           --    2  40    --  96:00 H   --   -- 
1008551.un05    krishnar medium   UC_A10_BI2  59237   2  40    --  96:00 R 22:38 hpc664/0*20+hpc670/0*20
1008559.un05    krishnar large    IV_2H_B2    17322   6 120    --  72:00 R 13:12 hpc389/0*20+hpc390/0*20+hpc393/0*20+hpc394/0*20+hpc395/0*20+hpc396/0*20
1008564.un05    krishnar small    IC1p75VOB2    --    2  40    --  120:0 Q   --   -- 
1008569.un05    krishnar medium   IC3QVOBOth    --    2  40    --  96:00 Q   --   -- 
1008570.un05    soumyadi large    final_pos   59938  10 200    --  96:00 R 18:58 hpc428/0*20+hpc463/0*20+hpc264/0*20+hpc029/0*20+hpc063/0*20+hpc243/0*20+hpc244/0*20+hpc266/0*20+hpc267/0*20+hpc282/0*20
1008571.un05    varman   medium   NoT2d0p7    43065   2  40    --  96:00 R 19:31 hpc587/0*20+hpc591/0*20
1008573.un05    bgovind  small    I3Q_cFr_B2  31886   2  40    --  120:0 R 01:12 hpc829/0*20+hpc837/0*20
1008575.un05    meesalas medium   IH_FxT_B2   17403   2  40    --  96:00 R 10:03 hpc606/0*20+hpc607/0*20
1008577.un05    meesalas small    IH_FxT_B3     --    2  40    --  120:0 Q   --   -- 
1008579.un05    meesalas large    IV_2H_B7    37201   6 120    --  72:00 R 19:43 hpc019/0*20+hpc020/0*20+hpc021/0*20+hpc022/0*20+hpc023/0*20+hpc026/0*20
1008582.un05    meesalas large    IV_2H_B8      --    6 120    --  72:00 Q   --   -- 
1008585.un05    rpatel   workq    STDIN       48189   1   1    --  24:00 R 23:09 hpc880/1
1008588.un05    arnesh   medium   r1_2k       53096   6 120    --  96:00 R 13:25 hpc529/0*20+hpc530/0*20+hpc533/0*20+hpc539/0*20+hpc541/0*20+hpc545/0*20
1007782.un05    kavanmp2 large    r4_20k        --   16 320    --  96:00 H   --   -- 
1008594.un05    bgovind  large    IV_2H_B6     2742   6 120    --  72:00 R 19:00 hpc459/0*20+hpc386/0*20+hpc418/0*20+hpc420/0*20+hpc423/0*20+hpc425/0*20
1008779.un05    anandha2 large    r17_80k       --   16 320    --  96:00 Q   --   -- 
1008597.un05    prabodhr medium   PKP_TSAB5   63468   2  40    --  96:00 R 19:30 hpc593/0*20+hpc599/0*20
1008598.un05    prabodhr medium   PKP_TSAB6   44894   2  40    --  96:00 R 19:11 hpc583/0*20+hpc586/0*20
1008600.un05    adityad  large    run100_les    --   32 640    --  96:00 H   --   -- 
1008607.un05    tulsiram large    run86_us7     --   32 640    --  96:00 H   --   -- 
1008632.un05    keshavy2 large    Flameletwi  35881   6 120    --  96:00 R 18:15 hpc085/0*20+hpc228/0*20+hpc230/0*20+hpc232/0*20+hpc434/0*20+hpc435/0*20
1008638.un05    kavanmp2 workq    STDIN       13557   1   1    --  24:00 R 20:54 hpc650/0
1008639.un05    tomjohny medium   c_200_drop  46792   2  40    --  48:00 R 13:50 hpc692/0*20+hpc694/0*20
1008640.un05    dvaibhav workq    STDIN       14785   1   1    --  24:00 R 20:29 hpc650/2
1008641.un05    gdurgesh workq    STDIN       26572   1   1    --  24:00 R 20:17 hpc750/1
1008643.un05    anshudas medium   r1_2k        5974   6 120    --  96:00 R 12:18 hpc570/0*20+hpc571/0*20+hpc572/0*20+hpc575/0*20+hpc577/0*20+hpc582/0*20
1008644.un05    anandha2 workq    STDIN       49174   1   1    --  24:00 R 19:36 hpc004/2
1008652.un05    asarangi hyperthr hyper_inte    --    2  80    --  120:0 H   --   -- 
1008657.un05    asarangi medium   medium_lad    --    4  80    --  96:00 H   --   -- 
1008658.un05    anshudas workq    STDIN       29947   1   1    --  24:00 R 19:00 hpc750/0
1008662.un05    subhajit small    102         42619   1  20    --  120:0 R 18:26 hpc834/0*20
1008663.un05    subhajit hyperthr 103         26574   1  40    --  120:0 R 18:24 hpc847/0*40
1008665.un05    akshayk2 small    112         27931   1  20    --  120:0 R 18:16 hpc826/0*20
1008666.un05    akshayk2 small    113         38967   1  20    --  120:0 R 18:16 hpc792/0*20
1008667.un05    akshayk2 small    114         38017   1  20    --  120:0 R 18:15 hpc822/0*20
1008671.un05    nidhig   large    4x4_top     44430  10 200    --  96:00 R 17:38 hpc471/0*20+hpc273/0*20+hpc270/0*20+hpc112/0*20+hpc271/0*20+hpc274/0*20+hpc275/0*20+hpc306/0*20+hpc308/0*20+hpc367/0*20
1008677.un05    tomjohny hyperthr d_200_drop  11619   1  40    --  48:00 R 16:41 hpc855/0*40
1008678.un05    nidhig   large    4x4_top     59084  10 200    --  96:00 R 06:26 hpc419/0*20+hpc452/0*20+hpc110/0*20+hpc185/0*20+hpc199/0*20+hpc200/0*20+hpc218/0*20+hpc226/0*20+hpc333/0*20+hpc365/0*20
1008681.un05    vthakkur workq    STDIN       43051   1   1    --  24:00 R 17:54 hpc450/0
1008687.un05    bgovind  large    IV_2H_B5      --    6 120    --  72:00 Q   --   -- 
1008691.un05    vthakkur medium   0.02R_0.25  15273   2  40    --  96:00 R 09:50 hpc707/0*20+hpc710/0*20
1008694.un05    vthakkur small    0.02R_0.25  48349   2  40    --  120:0 R 17:14 hpc755/0*20+hpc756/0*20
1008697.un05    vthakkur hyperthr 0.02R_0.25  15445   1  40    --  120:0 R 17:10 hpc852/0*40
1008702.un05    rpatel   workq    STDIN       54828   1   1    --  24:00 R 17:00 hpc004/1
1008707.un05    krishmar medium   DLRGT       22329   2  40    --  96:00 R 08:08 hpc514/0*20+hpc527/0*20
1008708.un05    krishmar medium   DLRGT       62617   2  40    --  96:00 R 07:20 hpc565/0*20+hpc566/0*20
1008709.un05    krishmar medium   DLRGT       27047   2  40    --  96:00 R 07:21 hpc489/0*20+hpc569/0*20
1008710.un05    rrpandey workq    STDIN       46380   1   1    --  24:00 R 16:32 hpc450/1
1008718.un05    ddebasis workq    STDIN       53978   1   1    --  24:00 R 16:25 hpc870/1
1008719.un05    shashank large    4x4_hcp       --   10 200    --  96:00 Q   --   -- 
1008722.un05    rrpandey workq    STDIN       57291   1   1    --  24:00 R 15:48 hpc004/0
1008730.un05    prabodhr large    TSAB6_IRC   13223   6 120    --  96:00 R 08:31 hpc376/0*20+hpc415/0*20+hpc111/0*20+hpc120/0*20+hpc312/0*20+hpc391/0*20
1008732.un05    budhadit medium   case_9ABL_    --    2  80    --  96:00 Q   --   -- 
1008738.un05    kavanmp2 workq    STDIN        2764   1   1    --  24:00 R 14:31 hpc880/2
1008740.un05    subhendu large    thtm          --   32 640    --  96:00 Q   --   -- 
1008741.un05    subhendu large    thtcam        --   32 640    --  96:00 Q   --   -- 
1008744.un05    akshayk2 highmem  115          7609   1  10    --  120:0 R 13:43 hm005/0*10
1008758.un05    arnesh   large    r15_100k      --   16 320    --  96:00 Q   --   -- 
1008767.un05    himkv    hyperthr t16         25754   1  40    --  120:0 R 05:56 hpc842/0*40
1008768.un05    himkv    highmem  t17         21650   1  10    --  120:0 R 01:32 hm001/1*10
1008769.un05    binits21 highmem  t18         20496   1  10    --  120:0 R 02:01 hm001/0*10
1008770.un05    subhajit highmem  104          9822   1  10    --  120:0 R 12:46 hm005/1*10
1008771.un05    subhajit workq    STDIN       44169   1   1    --  24:00 R 12:36 hpc650/3
1008772.un05    anikm21  large    1.33mach2.  62981   7 140    --  96:00 R 12:29 hpc341/0*20+hpc485/0*20+hpc486/0*20+hpc054/0*20+hpc103/0*20+hpc131/0*20+hpc348/0*20
1008773.un05    anikm21  large    1.45machKH    --    7 140    --  96:00 Q   --   -- 
1008774.un05    kshitijg large    r2_10k        --   16 320    --  96:00 Q   --   -- 
1008775.un05    kshitijg workq    STDIN       51273   1   1    --  24:00 R 11:56 hpc750/2
1008776.un05    kshitijg large    r2_5k         --   16 320    --  96:00 Q   --   -- 
958756.un05     anandha2 large    span1_us0.    --   16 320    --  96:00 H   --   -- 
1008780.un05    arnesh   workq    STDIN       57513   1   1    --  24:00 R 11:49 hpc840/1
1008781.un05    gdurgesh large    r14_64k       --   16 320    --  96:00 Q   --   -- 
1008782.un05    lawasmuk workq    STDIN        7233   1   1    --  24:00 R 11:33 hpc450/2
1008785.un05    tomjohny small    coria_      35300   2  40    --  96:00 R 10:39 hpc776/0*20+hpc786/0*20
1008786.un05    budhadit medium   case_9ABL_    --    2  80    --  96:00 Q   --   -- 
1008789.un05    akshayk2 hyperthr 111          4215   1  40    --  120:0 R 08:52 hpc845/0*40
1008790.un05    subhajit small    101         52359   1  20    --  120:0 R 08:50 hpc794/0*20
1008792.un05    tomjohny small    b_200_drop  44291   2  40    --  48:00 R 02:25 hpc757/0*20+hpc743/0*20
